Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,hour,day_of_week,is_night,age,distance_km,amt_zscore_in_category,city_pop_log,synth_delivery_confirmed,synth_device_ip_match,synth_prior_dispute_count,synth_dispute_reason,synth_days_to_dispute
1061,2019-01-01 13:11:08,4294930380592,fraud_Mosciski Group,travel,4.92,Misty,Rivera,F,1980 Vasquez Manors Apt. 574,Catawba,VA,24070,37.3696,-80.1284,1363,Equality and diversity officer,1940-08-23,f2a7e43fd31a05e3f450fba3de782ba8,1325423468,38.174527000000005,-81.005397,0,13,1,0,78,118.1203935352602,-0.2894466721647876,7.218176838403408,1,True,0,product_not_as_described,1.3
1062,2019-01-01 13:11:47,3549202406645667,fraud_Abbott-Steuber,personal_care,72.74,Larry,Williams,M,6274 David Oval Suite 725,Scarborough,ME,4074,43.5835,-70.3457,18760,Make,1933-04-02,a191cfefdbba0eeb9c0f2305387853f7,1325423507,43.995784,-71.274235,0,13,1,0,85,87.50288842519568,0.46944062246703167,9.83953552604361,1,True,2,product_not_as_described,9.4
1063,2019-01-01 13:11:57,213178850083780,fraud_Padberg-Rogahn,entertainment,81.67,Shawn,King,M,31493 Garcia Summit,Athena,OR,97813,45.8289,-118.4971,1302,Dealer,1976-10-18,3e7217f3499fa2b8616b800aa8edabce,1325423517,45.184297,-118.779534,0,13,1,0,42,74.97956490149512,0.3096682627489151,7.172424577124845,1,True,0,product_not_as_described,15.5
1064,2019-01-01 13:12:07,4761403817546679245,fraud_Schaefer Ltd,kids_pets,17.88,Diana,Jacobs,F,69608 Perez Mountain Apt. 006,Viola,AR,72583,36.3924,-91.9932,1679,Psychiatric nurse,1986-05-02,b4c124e00f990dd921751d968a6b44a5,1325423527,36.136269,-92.393578,0,13,1,0,32,45.82222160188069,-0.8075469045286747,7.426549072397305,1,True,1,unauthorized_transaction,22.7
1065,2019-01-01 13:13:15,3558881852140592,fraud_Dibbert-Green,entertainment,57.26,Christopher,Holt,M,05597 Michael Spurs,Parks,AZ,86018,35.2563,-111.95,759,"Geologist, engineering",1957-03-28,6349378a3faf02e2c4bdf2fd706c0b62,1325423595,36.130873,-111.009704,0,13,1,0,61,129.102131347191,-0.09777276517533925,6.633318433280377,0,True,0,duplicate_charge,12.9
1066,2019-01-01 13:13:39,675945690716,fraud_Erdman-Durgan,health_fitness,83.81,Ellen,Smith,F,285 George Lake,Beaver Falls,PA,15010,40.7687,-80.3592,28425,Podiatrist,2000-06-09,758191c99b7d3e95a95359c4959c9c6d,1325423619,41.15511,-80.305675,0,13,1,0,18,43.20125065348536,0.6542255388880673,10.255059498298957,1,True,0,product_not_received,5.5
1067,2019-01-01 13:13:40,180065479077096,fraud_Weimann-Lockman,kids_pets,138.54,Krystal,Gamble,F,47152 Clayton Burg,Manchester,MD,21102,39.6747,-76.8941,11751,Clinical research associate,1964-02-15,3e124984f82bb45a2179eb030c8bc8da,1325423620,40.121986,-77.84758000000001,0,13,1,0,54,95.3385588853706,1.7592148238214316,9.371778717853713,1,True,1,product_not_as_described,13.5
1068,2019-01-01 13:14:00,4301028321766222513,"fraud_Mante, Luettgen and Hackett",health_fitness,74.06,Joe,Howard,M,109 Brian Lights Apt. 504,Shippingport,PA,15077,40.6025,-80.3863,198,Secretary/administrator,1978-10-26,50bd13e2c633ad88c7f1c9e844c4eea8,1325423640,41.18301,-79.80893499999999,0,13,1,0,40,80.75810235752225,0.44051413082320995,5.293304824724492,1,True,0,product_not_received,17.2
1069,2019-01-01 13:14:37,502038091380,fraud_Nienow PLC,entertainment,68.58,Kurt,Peters,M,7290 Ashlee Keys,Kissee Mills,MO,65680,36.6704,-93.0377,1201,"Engineer, agricultural",1980-03-18,20880c46bb7e341cabbbdf36d71ad084,1325423677,37.415939,-92.949237,0,13,1,0,38,83.2711121262055,0.09117571643476147,7.091742115095153,1,True,0,product_not_received,11.8
1070,2019-01-01 13:14:46,376028110684021,fraud_Kub-Heaney,health_fitness,77.51,Aaron,Murray,M,624 Hale Springs Apt. 572,Meadville,MO,64659,39.7795,-93.3014,964,Tourist information centre manager,1974-12-23,38c33070fc07654c5b17d81704baded1,1325423686,40.759427,-93.539051,0,13,1,0,44,110.81260574098339,0.5161350906000057,6.872128101338986,,True,0,product_not_received,31.3
1071,2019-01-01 13:15:16,676173792455,"fraud_McDermott, Osinski and Morar",home,125.02,Brittany,Cox,F,07177 William Dale Apt. 547,Santa Monica,CA,90403,34.0287,-118.4924,92043,"Civil engineer, contracting",1961-04-25,831d376770359dca4bc7142261ca3db2,1325423716,34.052299,-119.426588,0,13,1,0,57,86.11651625644542,1.4275532486448304,11.430022002570464,1,False,0,unauthorized_transaction,14.1
1072,2019-01-01 13:15:22,4070511711385545,fraud_Terry Ltd,home,35.59,Stephanie,Hopkins,F,44089 Carrie Crossing Suite 954,Falls City,TX,78113,28.9814,-98.0156,2435,"Engineer, mining",1967-04-09,3a997386af904306de83245a70c54f26,1325423722,28.509699,-98.629219,0,13,1,0,51,79.56003879673808,-0.44683555084255006,7.798112628829788,1,True,0,unauthorized_transaction,23.6
1073,2019-01-01 13:17:09,3501509250702469,fraud_Zulauf LLC,personal_care,5.93,Frank,Anderson,M,0611 Stafford Valley Suite 504,Naples,FL,34112,26.1184,-81.7361,276002,"Programme researcher, broadcasting/film/video",1979-01-02,0c3ff757a5f4c9bfdfda6f78c2bf2277,1325423829,25.478181,-81.729029,0,13,1,0,40,71.19262419152892,-0.8453993325682837,12.528167014205431,0,True,0,duplicate_charge,9.4
1074,2019-01-01 13:17:17,343668971234893,fraud_Ratke and Sons,health_fitness,43.04,Sally,Moore,F,835 Reese Views Suite 884,Hopkins,SC,29061,33.9349,-80.8449,13717,Chiropodist,1949-11-16,6cd1dd27644ff3639e7d3f97ec9627cc,1325423837,34.927867,-79.916499,0,13,1,0,69,139.4295345524632,-0.239416933604675,9.526464118059266,1,True,1,product_not_as_described,20.3
1075,2019-01-01 13:17:57,213180742685905,fraud_Jakubowski Inc,home,17.6,Kayla,Sutton,F,010 Weaver Land,Carlotta,CA,95528,40.507,-123.9743,1139,"Therapist, occupational",1951-01-15,59f9f4574e29c78e556ad74d941a1df1,1325423877,39.704205,-124.787554,0,13,1,0,68,112.92562678355898,-0.8238930763125041,7.038783541388542,1,False,1,duplicate_charge,8.4
1076,2019-01-01 13:18:49,4742883543039288059,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,5.35,Cassandra,Sanders,F,78117 George Mountains,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",1991-04-13,c691a3e01642d209e5deb426a7eea70c,1325423929,19.599726,-155.337647,0,13,1,0,27,47.63997170209456,-0.3435724330869766,7.307202314764738,1,True,0,credit_not_processed,20.6
1077,2019-01-01 13:20:20,3559160581764413,fraud_Beer-Jast,kids_pets,48.95,Allen,Bell,M,70147 Amanda Fields,Saint Bonaventure,NY,14778,42.2701,-78.6847,1453,Toxicologist,1974-02-15,a5b54f147a83e87c3103922d787d9d97,1325424020,42.970204,-79.093014,0,13,1,0,44,84.71408558450106,-0.14660469584445607,7.282073658093465,1,True,1,product_not_received,11.7
1078,2019-01-01 13:20:33,4079773899158,fraud_Kautzer and Sons,personal_care,8.2,Eric,Preston,M,7020 Doyle Stream Apt. 951,Mesa,ID,83643,44.6255,-116.4493,129,Cartographer,1965-12-15,e141a779c3b646a1663f226cdee47d2f,1325424033,43.749837,-116.684895,0,13,1,0,53,99.16461053076793,-0.800725081738615,4.867534450455582,1,True,0,duplicate_charge,5.7
1079,2019-01-01 13:20:33,374238209524200,fraud_Feil-Morar,health_fitness,34.12,Daniel,Martinez,M,8510 Acevedo Burgs,Kent,OR,97033,45.0838,-120.6649,60,Museum education officer,1942-04-03,889fc238d9ed34c9da5fa4ba12607470,1325424033,45.659517,-120.745042,0,13,1,0,76,64.3221721661691,-0.43493547308554975,4.110873864173311,1,True,0,product_not_as_described,10.5
1080,2019-01-01 13:20:55,371009169330125,fraud_Denesik and Sons,shopping_pos,9.48,Randall,Burgess,M,393 Carroll Route Suite 197,Norman Park,GA,31771,31.2462,-83.6549,5666,Rural practice surveyor,2003-09-14,742e801feeacebf2d70b59067a17663e,1325424055,30.673826,-83.162044,0,13,1,0,15,79.11507180219401,-0.3217549304481071,8.64241515616962,1,True,0,product_not_received,7.5
1081,2019-01-01 13:21:10,4586260469584,fraud_Johnston-Casper,travel,7.33,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1953-01-20,7a30020f6af806a03b3e3b859b9a2df4,1325424070,40.977943,-96.135389,0,13,1,0,65,121.744886948789,-0.2803157306431443,7.397561535524052,1,True,0,credit_not_processed,11.0
1082,2019-01-01 13:22:24,4683638447911,"fraud_Mante, Luettgen and Hackett",health_fitness,76.33,Daniel,Boyd,M,8925 Nicholas Points,Egan,LA,70531,30.251,-92.5002,1261,Broadcast presenter,1972-07-01,7f02bf2f159c5bf145a6b92ddf2bc1a5,1325424144,29.28851,-92.41663,0,13,1,0,46,107.32752755096621,0.49027053044446384,7.140453043101158,0,True,2,product_not_received,5.8
1083,2019-01-01 13:23:52,3504178999463051,"fraud_Quitzon, Green and Bashirian",shopping_pos,2.77,Drew,Garcia,M,70858 Jasmine Meadows Apt. 135,Lima,OH,45801,40.7641,-84.0973,86954,"Copywriter, advertising",1992-07-23,7da0291eca5adeb252749020e41e355b,1325424232,40.651797,-83.12519499999999,0,13,1,0,26,82.88497475755621,-0.3572017688759071,11.373146022441944,1,True,1,credit_not_processed,5.0
1084,2019-01-01 13:23:56,571844099986,"fraud_Medhurst, Labadie and Gottlieb",travel,9.47,Susan,Mills,F,005 Cody Estates,Louisville,KY,40202,38.2507,-85.7476,736284,Engineering geologist,1952-04-02,b199a7b1ac195cac1015048a4aa4cf3b,1325424236,38.887597,-84.95366899999999,0,13,1,0,66,98.89111533366972,-0.27220775767371824,13.509372551018368,0,True,0,duplicate_charge,7.2
1085,2019-01-01 13:25:13,4755696071492,"fraud_Lesch, D'Amore and Brown",food_dining,6.64,Robert,Evans,M,01892 Patricia Vista Apt. 828,Sachse,TX,75048,32.9643,-96.6012,20328,Site engineer,1985-06-20,71cbeb986826bf0aad9accf80aee54ba,1325424313,33.444533,-96.249599,0,13,1,0,33,62.62274976834746,-0.9257606330032847,9.919803717021065,1,True,0,credit_not_processed,3.4
1086,2019-01-01 13:25:36,3520550088202337,fraud_Botsford PLC,home,30.29,Micheal,Walters,M,15315 Vaughn Park Suite 356,Hovland,MN,55606,47.8342,-90.0476,272,Freight forwarder,2001-07-05,92d0c4c28e76c15ac69d1702620db6ba,1325424336,48.328348,-90.812565,0,13,1,0,17,79.04616149124661,-0.5579197579015138,5.60947179518496,1,False,1,unauthorized_transaction,25.4
1087,2019-01-01 13:25:56,3543591270174051,fraud_Kling-Ernser,entertainment,38.52,Margaret,Lam,F,6911 Nicholas Keys Apt. 237,Armagh,PA,15920,40.4603,-79.0097,922,Early years teacher,1972-10-04,f1ac1b5c0886ece0b28a7c01e6c18a3b,1325424356,40.124979,-78.077567,0,13,1,0,46,87.40881130124552,-0.4105726366747462,6.827629234502852,1,True,1,unauthorized_transaction,13.4
1088,2019-01-01 13:26:02,30596478689301,fraud_Bins-Howell,personal_care,23.95,Daniel,Graham,M,28223 Ward Summit Apt. 664,Arvada,CO,80005,39.8422,-105.1097,122111,Hotel manager,1987-05-23,9646475d9e5e6ddf14b9979d8fe41151,1325424362,40.244496000000005,-105.173078,0,13,1,0,31,45.057439192984745,-0.49076056607020885,11.712693935367904,1,True,0,product_not_as_described,14.3
1089,2019-01-01 13:26:09,3556613125071656,fraud_Kihn Inc,shopping_pos,6.27,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,1999-12-27,8873e906d0e50f84baffda43100d15b1,1325424369,28.339809,-95.370525,0,13,1,0,19,78.07536262441678,-0.33871235985991605,10.266045159633016,1,True,1,product_not_as_described,11.3
1090,2019-01-01 13:26:12,4099707841315751,"fraud_Hartmann, Rowe and Hermann",travel,6.0,James,Stephens,M,1166 Castillo Mountains,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",1975-07-07,295eba3dc4ec6a0d988eed61d6d24742,1325424372,38.06693,-79.066949,0,13,1,0,43,61.47547993592336,-0.2853547979559184,9.191768986390747,1,True,1,credit_not_processed,6.5
1091,2019-01-01 13:26:28,3575789281659026,fraud_Towne LLC,misc_pos,4.99,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,b59bde1fadb81626cb4eeb5a43114d3a,1325424388,39.068685,-93.258024,0,13,1,0,29,61.371290881317925,-0.4769972985793485,7.7702232041587855,1,True,0,product_not_as_described,17.3
1092,2019-01-01 13:26:42,6011438889172900,fraud_Lynch-Wisozk,home,68.59,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,1993-04-08,046dc1515836458411500cd7c6b4d89e,1325424402,34.306881,-91.068144,0,13,1,0,25,24.50315815829589,0.2448208327321292,8.54907938027856,1,True,0,product_not_as_described,16.0
1093,2019-01-01 13:27:25,6534628260579800,fraud_Balistreri-Nader,misc_pos,5.61,Christine,Harris,F,29606 Martinez Views Suite 653,Hinesburg,VT,5461,44.3346,-73.098,4542,Claims inspector/assessor,1998-03-19,1604df9e4e0c6d90e5f0e4f71658d8b9,1325424445,43.371657,-72.20788,0,13,1,0,20,128.68048211302414,-0.47140105425852963,8.421342865759403,1,True,1,credit_not_processed,6.7
1094,2019-01-01 13:27:30,2233882705243596,fraud_Kutch-Ferry,home,76.8,Jamie,Robinson,F,67089 Caitlin Meadow Apt. 905,Sturgis,MS,39769,33.357,-89.0473,1923,Medical physicist,1960-01-16,15eb3c87fc1b67567fbddf5d71d14582,1325424450,33.667667,-88.063395,0,13,1,0,59,97.53989352565276,0.41689655725176894,7.562161631225652,1,True,0,product_not_as_described,20.9
1095,2019-01-01 13:27:42,571465035400,fraud_Goyette-Gerhold,kids_pets,47.51,Louis,Fisher,M,45654 Hess Rest,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Freight forwarder,1976-02-26,68da1de8dfe24d6509f0bda38b7e0020,1325424462,43.884203,-109.383737,0,13,1,0,42,105.40278650307182,-0.17723735694858475,7.406103381237015,1,True,0,duplicate_charge,5.9
1096,2019-01-01 13:27:46,30561214688470,fraud_Medhurst Inc,home,1.27,Gina,Morrison,F,41851 Victor Drives Suite 219,Allentown,PA,18103,40.5891,-75.4645,166081,"Scientist, research (maths)",1998-10-01,545595408944dbcdbefad5cd10d0c626,1325424466,40.895456,-75.338488,0,13,1,0,20,35.68111446385569,-1.1661581897602165,12.020236921276362,1,True,1,product_not_received,14.0
1097,2019-01-01 13:27:53,30596478689301,"fraud_Bradtke, Torp and Bahringer",personal_care,20.27,Daniel,Graham,M,28223 Ward Summit Apt. 664,Arvada,CO,80005,39.8422,-105.1097,122111,Hotel manager,1987-05-23,a630f354a8bf2ffaeac0628593955e50,1325424473,40.015831,-104.719839,0,13,1,0,31,38.44275811425247,-0.5631840211597158,11.712693935367904,1,True,1,product_not_received,22.8
1098,2019-01-01 13:28:21,675990301623,fraud_Lynch-Wisozk,home,20.31,Amanda,Spencer,F,6682 Green Forks,Ogdensburg,NJ,7439,41.0767,-74.5982,2456,Senior tax professional/tax inspector,1994-03-13,f18b71670d59c908e7d979c5ebd2ccbb,1325424501,40.707374,-73.912787,0,13,1,0,24,70.7518130307474,-0.7670934157219774,7.806696372521179,1,True,0,unauthorized_transaction,28.1
1099,2019-01-01 13:28:46,4228411452607671,fraud_Botsford Ltd,shopping_pos,8.5,Aaron,Stewart,M,400 Zuniga Pine,Winthrop,ME,4364,44.3229,-69.9576,6025,Advertising account planner,1995-04-22,c6b46e9795aa4aef2903bc4324ca7d3d,1325424526,43.62254,-70.062085,0,13,1,0,23,78.3240294709836,-0.3269319649725846,8.703838719690246,1,True,1,product_not_as_described,11.8
1100,2019-01-01 13:28:46,630424987505,fraud_Jewess LLC,shopping_pos,5.27,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,1981-08-29,246122605f8a5d487ac71512e5304ded,1325424526,38.57756,-79.70790600000001,0,13,1,0,37,66.13200761453542,-0.3439950481501992,6.729824070489475,1,True,0,duplicate_charge,7.9
1101,2019-01-01 13:31:20,3598304579370089,fraud_Homenick LLC,personal_care,63.78,Vincent,Flowers,M,0189 Emily Prairie,Wichita,KS,67232,37.6395,-97.1714,409656,Heritage manager,1985-12-27,3afc9f65cf039e7b5b1d688f383487c4,1325424680,37.386862,-96.52966,0,13,1,0,33,63.189851083643845,0.2931052535534496,12.923075503181808,1,True,0,product_not_received,4.4
1102,2019-01-01 13:31:20,3543299015720986,fraud_Ernser-Lynch,food_dining,45.29,Angela,White,F,137 Adam Dale,Lebanon,VA,24266,36.8809,-82.0956,9521,"Teacher, English as a foreign language",1977-10-19,cd259a57fe1910de56faf6da7382ecc9,1325424680,37.309526,-81.38819699999999,0,13,1,0,41,78.79096911854542,-0.10004703618284944,9.161360189754465,1,True,0,product_not_received,10.6
1103,2019-01-01 13:31:24,4933461930348832,fraud_Gibson-Deckow,entertainment,18.85,Richard,Carter,M,5097 Martin Ridges,Minneapolis,MN,55403,44.9673,-93.2828,1022298,Chemical engineer,1976-09-29,db1fe518864b3a1cef328409b015ad28,1325424684,45.902085,-93.872009,0,13,1,0,42,113.65604057649962,-0.7388956608152658,13.837564570558184,1,True,0,credit_not_processed,10.4
1104,2019-01-01 13:31:28,4198470814557,"fraud_Zemlak, Tillman and Cremin",personal_care,45.85,Christie,Williamson,F,519 Jerry Views,Avoca,IA,51521,41.4768,-95.3509,2036,Engineering geologist,1971-08-20,ba681e058308f95c10731fe9fec40d33,1325424688,42.175079,-95.402688,0,13,1,0,47,77.7635636218686,-0.05976228714080588,7.619233416226805,1,True,0,product_not_as_described,23.6
1105,2019-01-01 13:31:53,4792627764422477317,"fraud_Schneider, Hayes and Nikolaus",food_dining,73.0,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,1978-10-01,44f16b4ec4246cd143cf17114ac950b7,1325424713,38.449546000000005,-94.850693,0,13,1,0,40,56.210090472964865,0.49194581680277183,8.658866349732383,1,True,0,product_not_as_described,14.2
1106,2019-01-01 13:32:46,4344955088481397,"fraud_Schumm, McLaughlin and Carter",food_dining,60.39,Christopher,Rodgers,M,30587 Fox Shores Apt. 627,Fenelton,PA,16034,40.8555,-79.7372,2054,Communications engineer,1976-09-29,433f9d3a14bc5807a205e28e91f71cfe,1325424766,40.536917,-79.96070999999999,0,13,1,0,42,40.12452412613485,0.2225474091467385,7.628031126930335,1,True,1,product_not_received,5.7
1107,2019-01-01 13:33:01,3582754887089201,fraud_Nader-Maggio,personal_care,31.69,Terrance,Mckinney,M,42965 Christopher Fords Suite 659,Norman,AR,71960,34.4596,-93.6743,1383,Magazine features editor,1966-08-08,c472dac05b7dd55307dfb900b3da636d,1325424781,33.739267,-93.105373,0,13,1,0,52,95.70620637408352,-0.3384351469417349,7.232733136177615,1,True,0,credit_not_processed,20.7
1108,2019-01-01 13:34:32,4452366298769043,"fraud_Haley, Batz and Auer",health_fitness,14.22,Linda,Davis,F,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626,32.0758,-96.701,1563,Financial adviser,1978-03-04,0d28630265d195fab0ded1e1d124de4a,1325424872,31.795228,-96.2427,0,13,1,0,40,53.325945414423046,-0.8711259367256177,7.355001921105257,0,True,2,credit_not_processed,23.0
1109,2019-01-01 13:34:41,3595192916105588,fraud_Pouros-Conroy,shopping_pos,8.35,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,28314,35.0583,-79.008,238602,"Scientist, research (maths)",1993-05-14,71e4544a3e5c7036d5cddae8c2af5a19,1325424881,35.229659000000005,-78.070053,0,13,1,0,25,87.38510960852348,-0.32772436821612705,12.38255636191142,1,True,0,product_not_as_described,15.2
1110,2019-01-01 13:35:03,676298633337,"fraud_Weimann, Kuhic and Beahan",shopping_pos,4.29,Jessica,Werner,F,4529 Cannon Alley,Center Point,WV,26339,39.4125,-80.6352,255,Chief Executive Officer,1971-12-10,faa9563321129983591535b8c7b70e53,1325424903,39.274013,-80.383052,0,13,1,0,47,26.594936130253846,-0.34917208267467664,5.545177444479562,1,True,0,product_not_received,21.1
1111,2019-01-01 13:35:06,5289285402893489,fraud_Yost-Rogahn,personal_care,4.66,Amanda,Adams,F,08580 Jeremy Falls,Bay City,OR,97107,45.5197,-123.8761,1530,Colour technologist,1986-11-24,d5fb4394cb0aba8eb44b3b9e53e09eed,1325424906,45.811261,-123.080707,0,13,1,0,32,69.79464437245933,-0.8703932966888474,7.333676395657684,1,True,0,credit_not_processed,13.0
1112,2019-01-01 13:35:22,4378993458389626,"fraud_Reichert, Huels and Hoppe",shopping_net,1.97,Travis,Hayes,M,1561 Chase Grove,Conway,NH,3818,43.9742,-71.1503,3807,Surgeon,1999-10-25,ad5ea3ec9896ec980e0267a3c8a9037f,1325424922,43.921412,-70.183573,0,13,1,0,19,77.615341900442,-0.43242129080140584,8.244859395911256,1,True,0,credit_not_processed,19.9
1113,2019-01-01 13:35:58,30560609640617,"fraud_Schoen, Nienow and Bauch",personal_care,7.49,Michael,Olson,M,558 Michael Estates,Luray,MO,63453,40.4931,-91.8912,519,Town planner,1966-02-13,7667c992f0c603bca9e225fae48a2a8f,1325424958,41.462107,-92.720582,0,13,1,0,52,128.28499665465228,-0.8146980853020797,6.253828811575473,0,True,0,product_not_as_described,9.4
1114,2019-01-01 13:36:09,6011893664860915,"fraud_Ledner, Hartmann and Feest",health_fitness,12.89,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,1975-07-31,b27845073d75c53c4e57270e20cf34e2,1325424969,39.782236,-104.874005,0,13,1,0,43,23.19072239440534,-0.9002783646975419,12.67739103509965,0,True,0,unauthorized_transaction,1.5
1115,2019-01-01 13:36:24,676369110710,fraud_Collier LLC,home,8.02,David,Wolfe,M,81261 Garcia Underpass Suite 741,Southfield,MI,48034,42.4969,-83.2911,75830,"Engineer, automotive",1974-12-28,fd9ecf577698e23eafc204f2b44132c6,1325424984,41.920889,-83.296441,0,13,1,0,44,64.05101144666448,-1.0246830203926685,11.23626245900088,1,True,0,product_not_as_described,28.6
1116,2019-01-01 13:36:40,3518758680062249,"fraud_Moore, Dibbert and Koepp",misc_net,52.34,Antonio,Koch,M,8738 Richard Brooks,Moab,UT,84532,38.5677,-109.5271,9772,Location manager,1989-11-24,ebe3de99c49be0168732cfb8022b81cf,1325425000,38.543764,-110.447495,0,13,1,0,29,80.07656492171094,-0.189896818550618,9.187378760338836,1,True,0,product_not_received,6.0
